"loc_id","latitude","longitude"
"L3966688",49.2307959,-122.5257731
"L39677",40.5467763,-74.5053291
"L3970686",49.2170763,-124.0119517
"L3973077",38.1390628,-78.504083
"L3973186",30.170304,-95.755236
"L3974176",42.341388,-88.288515
"L3975772",44.1840293,-76.2255739
"L3976375",41.3743595,-72.8994354
"L3976424",49.230781,-122.899711
"L3976781",36.3128774,-80.8468008
"L3976976",37.4780659,-122.1759521
"L3976998",45.3856176,-73.9542143
"L3977799",38.661811,-121.755438
"L3978309",42.419522,-71.181139
"L3978537",45.1050809,-76.3384156
"L39789",40.73997,-80.29449
"L39795",40.3349319,-79.9695253
"L3980038",49.9675384,-96.8183497
"L3980565",30.0770962,-98.834613
"L3981160",38.836298,-77.6403379
"L3981396",43.728656,-79.3968063
"L3982203",42.6125093,-73.8418579
"L3982373",41.574523,-87.885544
"L3982421",44.1869317,-76.7833614
"L3982782",39.9641761,-80.7411591
"L3983715",45.5212703,-73.8143492
"L3983828",32.43128,-80.688576
"L3984039",36.983291,-121.985646
"L3984153",44.794456,-93.1228584
"L3984205",36.594978,-121.848122
"L3984488",30.0219077,-95.5524799
"L3984579",45.8739571,-74.0870655
"L3984604",42.7725865,-77.6062068
"L3985261",48.6148565,-68.1563365
"L3985337",43.0225451,-88.025052
"L3986689",40.5943021,-105.082937
"L3988017",42.3054442,-122.8360748
"L3988720",40.8790618,-74.7588998
"L3989219",38.8974333,-121.0820067
"L3989392",36.1996724,-84.0761912
"L3989708",44.0058151,-65.9236926
"L3991108",42.4657539,-83.4492549
"L3991354",39.0482273,-77.5064206
"L3991448",39.741454,-104.946197
"L3991559",41.838965,-88.143547
"L3991637",40.1174485,-88.0466866
"L3991866",42.8748083,-73.9382297
"L3992440",44.5125389,-73.154953
"L3994103",33.9548097,-84.352051
"L3994468",38.9235692,-92.3342171
"L3994946",43.7322435,-79.3127811
"L3996145",44.023254,-70.327052
"L3996247",43.1363064,-76.2162888
"L39968",40.4962963,-75.2594413
"L3997094",35.2661023,-106.618151
"L3997165",44.4047089,-72.308762
"L3997244",49.7187101,-86.9547717
"L3997253",39.842065,-86.294352
"L3997591",49.2702674,-123.0636141
"L3997601",42.5840696,-76.1881496
"L3998358",44.9129843,-79.3555945
"L3998652",37.247833,-76.808186
"L3998964",48.4459676,-123.4916638
"L3999016",39.240882,-94.891837
"L3999024",41.3892006,-81.7506516
"L3999675",42.5174099,-71.1145878
"L4000560",31.159915,-97.448719
"L4000568",43.6948342,-70.2424943
"L4000842",40.586567,-75.927397
"L4001014",43.3126397,-70.6494537
"L4001196",56.754559,-111.4675
"L4001451",39.205424,-77.241518
"L40015",43.0101,-85.6611
"L4001543",40.1418283,-75.4187112
"L4001610",41.1408412,-80.4539389
"L4001774",39.2324318,-77.6277691
"L4001775",44.3159726,-79.5380116
"L4001785",44.564703,-68.4384819
"L4001913",35.183248,-80.797453
"L4002008",41.247233,-96.095285
"L4002357",38.681274,-121.129461
"L40024",43.77535,-88.43724
"L4002428",41.37749,-71.918773
"L4003229",53.5866205,-122.7003765
"L4003278",44.910799,-93.278885
"L4003306",49.0706679,-117.8049159
"L4003324",42.1530489,-75.8829889
"L4003429",43.7172252,-73.0376874
"L4003560",40.2497011,-85.6680393
"L4003783",43.1779081,-88.106048
"L4004148",33.3098627,-112.0211109
"L4004195",36.050924,-83.930545
"L4004220",44.5929667,-79.325251
"L4004725",41.9903899,-89.4841849
"L4004815",39.417572,-119.822696
"L4004837",39.7215593,-84.0987271
"L4005262",26.0587298,-80.2968715
"L4005408",35.0491505,-106.5034229
"L4005561",49.7032079,-124.961723
"L4005633",34.43239,-119.668603
"L4005738",34.267931,-80.629437
"L4005764",40.159008,-111.581574
"L4005997",33.649052,-86.6620389
"L4006050",43.5547007,-73.2476006
"L4006156",30.574268,-96.305699
"L4006187",39.469307,-105.076519
"L4006244",32.579582,-85.479139
"L4006251",44.2896364,-72.6137066
"L4006287",39.4545611,-74.9695981
"L4006358",40.363879,-74.64818
"L4006484",44.520814,-72.3419902
"L4006530",42.5687587,-77.1530342
"L4006531",49.1398512,-121.974544
"L4006594",46.46699,-113.949558
"L4006595",41.6902516,-78.7214988
"L4006629",42.1055794,-87.7468071
"L4006676",46.7207017,-116.9899451
"L4006958",41.575397,-72.234173
"L4007152",34.267572,-80.627877
"L4007285",42.812913,-106.343247
"L4007359",32.433239,-80.70591
"L4008236",45.2873458,-72.035788
"L4008290",30.270709,-95.4292849
"L4008308",34.5614955,-112.5056219
"L4008313",39.830447,-75.454686
"L4008375",41.168684,-73.7500589
"L4008512",32.901613,-96.743583
"L4008518",45.2399043,-79.5111465
"L4008545",41.645828,-91.601722
"L4008605",39.324652,-84.218694
"L4008937",40.223564,-75.415042
"L4009105",39.90721,-75.3933613
"L4009277",38.7088884,-83.0890846
"L4009340",37.1732606,-76.8044958
"L4009422",37.256943,-76.7723029
"L4009549",53.614399,-113.506297
"L4009574",42.1574984,-121.8713272
"L4009583",32.7370844,-117.1273577
"L4009597",40.3914204,-75.8538379
"L40096",40.50708,-75.68315
"L4009604",44.4165378,-77.5927011
"L4009612",39.3352833,-77.112196
"L4009645",33.8941992,-117.1878855
"L4009701",42.4874515,-71.2795758
"L4009897",38.699198,-90.4797339
"L4009900",29.8002556,-96.5432972
"L4009914",49.8046772,-97.1113404
"L4009986",37.68792,-121.927363
"L4010106",38.494788,-121.509135
"L4010590",44.9255386,-92.9376955
"L4010600",42.8151102,-80.2964832
"L4010601",41.8090933,-72.2215248
"L4010614",44.3233875,-69.9478537
"L4010797",45.5320263,-75.7213354
"L4010799",42.0313566,-79.071908
"L4011092",27.5087924,-99.5236149
"L4011097",35.034771,-114.563502
"L4011106",27.5104933,-99.523918
"L4011180",40.001294,-105.2845959
"L4011198",47.7854873,-122.3742896
"L4011206",39.884913,-75.396496
"L4011296",37.6469959,-122.4875954
"L4011306",42.3799439,-71.4492711
"L4011333",38.0297648,-78.4506109
"L4011335",42.1454281,-71.3789034
"L4011393",43.5294002,-71.4793092
"L4011395",39.5933707,-84.3561387
"L4011540",43.4988769,-65.5789161
"L4011583",40.008853,-75.265575
"L4011588",39.2998357,-78.3914298
"L4011657",58.387031,-134.654751
"L4011706",43.1545887,-88.4623432
"L4011769",41.6684239,-91.5288591
"L4011918",41.699055,-91.581191
"L4011937",40.0390957,-76.3761404
"L4012195",42.628973,-73.8585499
"L4012318",28.263906,-82.643218
"L4012328",30.6034553,-84.2449665
"L4012509",42.2828653,-72.4078846
"L4012517",39.7832127,-83.9051521
"L4012527",34.20083,-118.320121
"L4012528",32.276268,-110.897981
"L4012577",43.5548231,-116.2914902
"L4012756",45.9120484,-79.9838161
"L4012975",45.5453575,-122.6487802
"L4013065",38.161109,-78.6980832
"L4013100",37.248371,-76.739808
"L4013159",33.010517,-97.081701
"L4013189",45.3645617,-121.9913017
"L4013361",35.76457,-78.763423
"L4013433",41.830013,-77.2183106
"L4013465",39.726942,-104.928623
"L4013906",38.4653319,-76.53562
"L4013908",39.2844565,-77.2614813
"L4014024",42.921741,-73.21595
"L4014223",40.844171,-77.8221273
"L4014265",45.553847,-122.562505
"L4014298",45.481232,-75.4935209
"L4014328",42.5628501,-72.2007269
"L4014340",41.9500824,-70.0194901
"L4014368",46.929511,-92.5619339
"L4014485",49.3528375,-124.4653677
"L4014496",43.1298559,-77.55998
"L4014502",42.750744,-88.942067
"L4014525",39.114989,-84.662195
"L4014643",42.4065299,-83.343697
"L4014658",40.0804959,-75.192106
"L4014661",53.248986,-105.7598019
"L4014673",47.7489043,-122.5048656
"L4014714",43.8507826,-88.976402
"L4014775",42.2499973,-71.4354858
"L4014806",43.3161047,-87.9327491
"L4014840",40.446236,-75.760215
"L4014884",33.2384363,-96.7450476
"L4014919",39.691241,-104.793054
"L4014925",42.1851671,-71.3852831
"L4014935",42.9507687,-82.002039
"L4014950",39.3013826,-84.7467649
"L4015235",44.9075515,-85.9026843
"L4015259",40.0053634,-74.2404395
"L4015405",37.169374,-76.418552
"L4015651",39.473246,-80.190347
"L4015812",44.3255729,-76.1739444
"L4015821",41.3203624,-73.1899313
"L4015830",44.0943276,-121.2917554
"L4015969",45.3310622,-77.8024651
"L4016210",37.8161761,-122.2085472
"L4016470",38.5565969,-121.785195
"L4016743",42.381671,-76.374934
"L4016812",37.599129,-77.472385
"L4016857",38.5400762,-75.0986445
"L4016908",42.6002774,-77.1038941
"L4016994",40.632722,-73.961685
"L4017203",41.8119473,-78.1417608
"L4017370",37.2480082,-76.7260587
"L4017979",39.2791821,-94.5624721
"L4018285",37.294688,-76.777888
"L4018299",42.1007539,-79.9456215
"L4018393",45.3552523,-76.0489288
"L4018496",42.4298079,-86.2658118
"L4018589",42.475951,-76.49828
"L4018590",37.541162,-77.54524
"L4018843",43.0651569,-87.8955334
"L40189",42.132362,-76.6527629
"L4018936",33.8046035,-84.2679423
"L4019071",47.8948405,-122.2341871
"L4019121",40.467126,-86.90359
"L4019157",43.1407349,-70.8557875
"L4019503",42.27261,-121.878992
"L4020158",42.139223,-76.9035334
"L4020165",33.856393,-84.503655
"L4020555",29.89612,-97.956313
"L4020932",42.380417,-71.447943
"L4021021",34.5398089,-84.0000272
"L4021191",41.0674515,-73.845215
"L4021248",41.1007599,-81.3175381
"L4021284",40.4676333,-74.6188711
"L4021358",34.2838835,-118.4840593
"L4021530",47.679116,-122.3879577
"L4021688",42.8486893,-73.8109292
"L4021797",40.313769,-74.106081
"L4022056",43.2231823,-79.86536
"L4022078",43.9670403,-69.2202669
"L4022177",46.8472668,-93.9460766
"L4022642",44.2996989,-81.092761
"L4022646",37.822398,-122.19666
"L4023316",41.806688,-88.330043
"L4023433",40.6562134,-80.0583193
"L4023479",41.437523,-71.716541
"L4023692",42.6035929,-76.365211
"L4023733",32.6524342,-81.047196
"L4024273",45.2610004,-93.8974857
"L4024434",41.6073642,-73.4320387
"L4024510",33.7041883,-86.5267539
"L4024652",44.6168605,-80.6074619
"L4025524",44.1207435,-77.8099394
"L4025786",44.7513659,-63.7241793
"L4026016",60.0034518,-111.8680201
"L4026019",40.3710985,-80.0171733
"L4027133",45.179821,-84.9852931
"L4027151",38.684818,-77.281858
"L4027374",50.2916287,-115.8703767
"L4027839",40.2668033,-75.5583436
"L4027848",38.591524,-90.444461
"L4027886",43.9952284,-79.7000535
"L4028213",40.436797,-104.954406
"L4028590",38.4227158,-85.6092508
"L4029069",42.8807285,-73.1743909
"L4029077",42.984354,-76.443273
"L4029245",30.0435756,-98.339653
"L4030045",41.8960182,-71.9302447
"L4030525",50.2708813,-96.9678955
"L4030607",39.0263228,-77.0782167
"L4030750",39.9624616,-82.7770601
"L4031270",43.732477,-79.4166718
"L4031648",41.3685287,-72.7938654
"L4031897",45.4630712,-75.7532732
"L4032727",42.9674163,-85.6238217
"L4032924",42.3642923,-71.397618
"L4033000",40.3060031,-74.7223949
"L4033490",40.107936,-88.199545
"L40335",42.22602,-71.52489
"L4033588",46.1110728,-80.587281
"L4033752",40.1189541,-83.0845249
"L40338",37.64494,-84.77454
"L4033891",37.253072,-76.823431
"L4034323",41.494151,-75.695112
"L4034544",37.682069,-122.079755
"L40366",37.57396,-84.28575
"L4040032",43.487147,-80.486998
"L4040039",44.2540523,-71.0111618
"L4040113",28.790104,-81.285165
"L4040190",39.271405,-76.943409
"L4040521",44.1490799,-87.5582886
"L4040737",38.97251,-77.062306
"L4041401",46.3104641,-79.3696449
"L4041976",37.110925,-76.424379
"L4042144",41.7756414,-72.2287767
"L4042465",39.0385847,-119.7455432
"L4042477",42.2221615,-71.3778305
"L4042804",36.9623746,-122.035532
"L4043004",37.4182698,-79.8820585
"L4043545",42.5141335,-85.3498492
"L4043976",41.2729524,-92.8845012
"L4044154",41.8797545,-70.5837357
"L4044482",43.6478514,-84.2014067
"L4045154",30.381983,-97.8061724
"L4045416",37.2779863,-80.4328151
"L4045428",35.183036,-79.449415
"L4045554",43.11824,-77.625756
"L4045632",46.8158193,-96.858125
"L4045755",42.4840038,-76.2941376
"L4046011",40.154941,-75.275172
"L4046048",37.3604734,-118.3862524
"L4046514",33.1544932,-85.3584695
"L4046829",39.0064624,-76.8803702
"L4047073",44.3101861,-78.3524774
"L4047405",44.69401,-63.8188934
"L4047889",35.8831828,-106.3257802
"L4048294",43.9674843,-70.2847981
"L4048427",39.2245365,-84.2994153
"L4050620",42.7200273,-71.1898155
"L4050660",38.9038416,-75.3986245
"L4050664",42.3864461,-71.1251687
"L4050788",38.893993,-77.116894
"L4050837",44.0162343,-91.4370589
"L4051216",41.2419085,-73.1187826
"L4051541",42.135684,-77.054944
"L4051646",39.9871003,-86.1898778
"L4051655",43.0571089,-89.442247
"L4051889",47.4027137,-122.1794057
"L4052282",45.3610043,-63.2493076
"L4052373",32.8461597,-97.6035916
"L4052922",39.945413,-86.138495
"L4053327",30.5198846,-96.2477037
"L4053358",37.0946215,-94.3066406
"L4053428",46.858816,-96.877893
"L4053662",33.5046472,-94.5832407
"L4054288",49.590552,-119.653823
"L4054470",39.7361674,-75.593113
"L4054626",43.035569,-89.47575
"L4054956",39.3172402,-77.8270667
"L4055200",38.7677365,-77.2168064
"L4055592",40.19429,-122.243853
"L40559",36.651791,-82.074008
"L4056924",39.976521,-75.737481
"L4057268",45.31202,-122.7353954
"L4057518",42.4364909,-71.17259
"L4057562",42.0524953,-87.7171592
"L4057654",37.5049065,-120.8207729
"L4057853",30.37167,-97.7351804
"L4058043",42.9404629,-79.3623934
"L4058932",42.8948537,-72.4170537
"L4059089",45.5029782,-73.4076083
"L4060056",42.9757691,-81.2963017
"L40602",37.16782,-93.25524
"L4060728",41.0636402,-75.1089563
"L4060819",40.1828309,-75.3845512
"L4060824",44.0060239,-123.09439
"L4060946",41.4238114,-72.9072942
"L4061101",50.259483,-119.263821
"L4061231",34.9802846,-101.9550538
"L4061384",35.292774,-82.535737
"L4061405",38.0114982,-78.546828
"L4061524",47.907241,-97.030691
"L4062388",37.7810267,-86.236496
"L4062518",35.9684638,-83.3652878
"L4062768",36.2053884,-118.8253179
"L4063146",43.0772989,-76.860753
"L40633",42.697411,-73.6367221
"L4064667",30.404748,-87.391901
"L4064705",32.6935681,-82.1007121
"L4064765",45.3453667,-92.6434121
"L4064867",41.892289,-88.298674
"L4065194",38.3375286,-77.7533555
"L4065221",43.0750695,-111.0046764
"L4065480",47.587339,-122.297341
"L4065568",44.903681,-93.606879
"L4065845",40.7916836,-77.8447358
"L4067162",42.9461628,-72.3225206
"L4067197",32.2844887,-110.7287765
"L4067803",35.5622378,-75.470345
"L4068018",38.0157078,-85.1666701
"L4069077",32.332232,-110.903402
"L4069534",41.850278,-71.399032
"L4069537",44.121945,-123.1554133
"L4070576",42.2433841,-85.6108993
"L4070659",44.9301759,-93.2097834
"L4070718",45.510986,-122.6499027
"L4071072",45.3781511,-79.1427827
"L4071203",28.4131253,-82.5304757
"L4071662",36.930615,-76.52828
"L4072249",35.9259304,-78.9670229
"L4072565",44.058855,-121.320249
"L4072719",35.1547089,-118.5911733
"L40728",42.44191,-79.33536
"L4072857",43.668885,-79.3672546
"L40729",45.04525,-93.42401
"L4073008",30.185176,-81.766857
"L4073079",35.9263509,-79.065053
"L4074266",45.8871666,-120.8315045
"L4074330",41.1028103,-73.3958899
"L4074544",30.590714,-96.275331
"L4074637",41.2552672,-76.9731896
"L4075559",39.5432267,-76.3074943
"L4076713",35.7112386,-82.5912023
"L4076883",43.8085562,-66.0855639
"L4077117",34.3627106,-117.2911248
"L4077657",43.71068,-74.975405
"L40778",36.703909,-119.083795
"L4078023",37.6404029,-113.0385447
"L4079336",45.5105695,-73.8321835
"L4080036",49.8688829,-97.302982
"L4080412",53.4929509,-113.3009342
"L4080633",42.6778134,-73.849234
"L4080714",49.7786107,-97.1730034
"L4080985",47.3738168,-61.908746
"L4081973",40.4883219,-81.9098209
"L4082431",42.3530099,-87.9574442
"L4083698",41.419137,-70.573637
"L4083739",43.2249424,-79.9659097
"L4083881",45.467709,-122.817582
"L4084267",40.7444879,-73.041151
"L40845",43.2995097,-70.6386566
"L4090312",39.3590532,-76.6692582
"L40908",36.20842,-81.66737
"L4091750",42.6969951,-108.7053997
"L4093598",41.4364589,-81.8176289
"L4094276",37.7055195,-77.6767302
"L40943",41.45829,-72.81959
"L4095064",39.0735089,-108.664948
"L4095897",43.761771,-70.3961464
"L4095996",36.186584,-86.672054
"L4096147",42.9062278,-79.6118921
"L4096259",43.035863,-89.447505
"L4096873",43.6120303,-84.8782682
"L4096890",49.2457031,-123.0882347
"L40969",44.2059773,-69.0656859
"L4098495",40.170415,-75.120074
"L4098525",49.869027,-97.302981
"L4099100",49.2187399,-122.58067
"L4099995",39.0525183,-84.4540501
"L41007",36.0610687,-86.9057608
"L41010",47.6846805,-122.3774815
"L4101017",39.173157,-78.137267
"L4101148",39.021484,-104.720703
"L4101996",37.236438,-80.4304309
"L4104146",50.727206,-113.9735305
"L4104867",34.1653114,-118.1637955
"L4105017",39.917286,-86.123409
"L4105062",42.5252592,-83.7016403
"L4105220",46.95573,-92.2228193
"L4106833",44.1788185,-72.5847816
"L4108172",43.4230619,-91.5689261
"L41086",39.29454,-94.94894
"L4109487",41.724362,-72.520827
"L41099",44.02206,-88.54072
"L4113664",42.1570888,-71.9353223
"L4114322",42.9995721,-82.3924764
"L4114905",42.508289,-87.812848
"L4117968",46.1072496,-72.3804188
"L4118004",43.980834,-70.8532333
"L4118429",33.298701,-112.023287
"L4119557",40.3234936,-74.5579112
"L4119937",30.718462,-95.55655
"L4120059",44.9153921,-85.497262
"L41205",45.6227589,-122.6321774
"L4120552",31.1004228,-83.8058138
"L4128395",39.4639335,-77.99349
"L4128584",41.9820319,-71.493008
"L4128687",41.697284,-73.4872437
"L4128745",35.79777,-90.746594
"L41296",33.5065483,-81.9855595
"L4132675",49.7417047,-119.7616853
"L4133424",44.6174929,-85.9033613
"L4133628",50.7051951,-120.3564799
"L4134799",27.229167,-80.835066
"L4134987",41.6260819,-70.539022
"L4135104",42.502299,-71.495355
"L4135468",42.3517,-78.518071
"L4135488",41.7939158,-72.1768939
"L4136132",29.767422,-95.513304
"L4140983",37.892839,-122.042583
"L4141024",39.5977854,-81.2311935
"L41431",39.0745,-77.12266
"L4144768",41.607513,-70.4393148
"L4146006",41.7079552,-73.8490422
"L41469",39.5631216,-80.6922626
"L4147080",42.447448,-76.5192749
"L41481",41.9294054,-88.3338064
"L4148753",34.8498266,-87.5586373
"L4149609",43.007014,-77.059188
"L4149612",42.51887,-83.433122
"L4150138",37.9337792,-75.353002
"L4150507",35.8996102,-78.8206655
"L4150777",42.3337283,-71.694299
"L4151153",44.3955503,-81.3610339
"L4151567",43.0822689,-88.257342
"L4152128",41.9386757,-72.4567974
"L4152165",39.177067,-84.700131
"L4152530",32.2197813,-110.8480275
"L4152905",42.9719364,-70.9170485
"L4152981",44.0919724,-70.2315724
"L4153742",41.5607956,-72.0791531
"L41542",39.5987129,-105.0849206
"L4155293",41.7238029,-70.141628
"L4155526",44.1655866,-121.2774915
"L4155583",45.489334,-122.706749
"L4155828",43.4566585,-76.1685952
"L4156847",37.6568424,-122.0178557
"L4157220",49.2192909,-84.7860507
"L4158049",43.2926381,-77.7909279
"L4159845",38.4259722,-78.7825652
"L41601",40.94714,-73.05988
"L41617",35.1454987,-106.3448508
"L4162718",33.8370197,-84.5294171
"L4163463",42.808109,-73.882709
"L4166616",41.1979689,-82.0166972
"L4167102",37.524084,-77.489327
"L4167840",39.6672923,-77.6979303
"L4168269",37.8114453,-92.2772169
"L41707",40.0400663,-93.9194677
"L4171669",41.345892,-81.772903
"L4172338",39.0950304,-84.1162634
"L4173932",37.9346361,-75.3529655
"L4174184",35.238529,-111.675704
"L4174372",45.4809042,-73.8561116
"L4175134",34.0151747,-84.14851
"L4175307",44.0647189,-79.44954
"L4175479",45.4288169,-76.738472
"L4175555",38.6299276,-75.1944959
"L4176685",42.296481,-83.7395729
"L41777",45.30778,-85.2569
"L4179553",42.055021,-73.312068
"L4180179",47.3410747,-122.2014828
"L4180259",42.2051248,-79.4620513999999
"L41807",40.9141839,-121.5546994
"L4182658",41.6784332,-70.0062286
"L4182781",41.9262923,-70.7145739
"L4183275",37.1969202,-93.5776162
"L4184514",41.3826571,-72.5166106
"L4184865",43.5812431,-79.605113
"L4185566",43.099061,-77.3942469
"L4187983",38.8143342,-77.2924823
"L4188657",45.3765534,-122.0272923
"L41900",41.3689947,-73.7875964
"L4190568",45.2931319,-66.0052401
"L4191711",33.7557263,-116.9161056
"L4192272",39.448759,-76.395974
"L41928",42.460257,-71.2126493
"L4193476",35.242886,-112.194736
"L4198596",43.5209878,-80.2723436
"L4200398",51.0153813,-114.2917371
"L42019",38.7973632,-77.4978333
"L4202840",44.4730467,-78.6952456
"L4204308",38.0669618,-78.6648824
"L4205952",35.2422281,-82.61049
"L4206755",45.8282386,-64.1284646
"L42073",35.8175435,-86.1916602
"L4209624",39.4283206,-77.809706
"L4210076",39.948779,-75.978298
"L4211543",37.9686284,-103.5446298
"L4212080",44.3655952,-90.8514404
"L4213500",40.0570189,-75.36512
"L4214383",39.0946117,-77.4320079
"L4215223",40.327382,-80.024142
"L42158",40.5045274,-74.4322891
"L4215824",37.3990779,-122.0914668
"L4217538",49.6460983,-112.8206592
"L4218224",42.4582861,-76.7222393
"L4220972",45.344109,-86.876669
"L42233",37.35665,-122.08468
"L4226785",38.3087801,-78.4037161
"L42277",39.772365,-86.2460961
"L4228141",29.606126,-98.492517
"L4230034",45.882369,-77.241547
"L4230113",48.6183916,-93.2713884
"L4230128",34.9080073,-81.9244995
"L4230750",45.2677286,-90.3307915
"L4231109",35.2107385,-106.4881611
"L4232854",37.8784349,-122.4557119
"L4233085",44.3469762,-79.0451187
"L4233433",46.7460438,-93.9611721
"L4233502",38.5704481,-90.516572
"L4233969",44.763167,-79.3313849
"L4234689",40.3626589,-74.5756191
"L4234774",47.7512357,-90.4710817
"L42349",41.8057496,-75.4866421
"L4235454",29.0569575,-95.4437685
"L4236736",32.956852,-97.2284899
"L42371",41.29963,-72.68848
"L42375",40.54456,-74.17426
"L4237675",43.915441,-123.025489
"L42383",42.49849,-71.57646
"L4240160",34.872779,-85.22103
"L4240829",41.6315948,-74.6756387
"L4241026",33.7251913,-83.3394416
"L4241031",30.0482006,-95.3256333
"L42421",42.4601794,-71.5408659
"L42464",45.33456,-91.64214
"L4248013",40.9158087,-97.575332
"L4249436",42.5796024,-76.4354196
"L42499",44.10702,-69.47603
"L42544",41.7536444,-73.0454834
"L4254604",42.9944779,-89.6806669
"L42556",40.7809964,-74.6536016
"L4257457",47.5296177,-122.3428938
"L42588",37.38174,-122.11997
"L4259057",43.6563219,-79.982597
"L4260792",44.4803404,-68.7146759
"L42637",42.114,-73.26831
"L42641",39.9250961,-77.9805361
"L4264721",37.7822011,-122.4884391
"L42655",40.87275,-75.48345
"L4266608",38.4979202,-121.5123598
"L42680",44.2964977,-121.03489
"L4280391",44.2984407,-77.9771161
"L4284136",37.8680283,-92.1519998
"L4284296",39.153008,-76.888957
"L4289912",40.2697254,-74.6170242
"L4296447",40.1046933,-80.5491507
"L4297125",36.0787425,-79.8436747
"L4298145",41.9156734,-73.0842928
"L4298199",36.0936554,-79.891722
"L4299497",42.5518632,-70.8541131
"L4302846",35.8829567,-84.0814322
"L4305429",37.179068,-93.338247
"L4305578",44.9278934,-87.3650032
"L4307303",60.9727427,-149.4494247
"L4307711",39.683303,-104.930362
"L4307742",33.51044,-86.252445
"L4313377",44.915765,-92.992204
"L4313739",30.429817,-97.71405
"L4316081",47.4302574,-122.8415197
"L4319097",42.6935723,-83.3051401
"L4320510",37.3743602,-79.4960851
"L4321918",40.15881,-76.75758
"L4322421",43.594585,-116.22035
"L4324482",35.255788,-79.364636
"L4325718",46.5688851,-80.1528453
"L4327579",36.964714,-76.596334
"L4332018",40.866749,-73.648415
"L4333232",36.182658,-80.3105756
"L4335498",41.5768875,-70.6279839
"L4337628",41.314864,-72.72502
"L4338526",42.8017646,-71.8243416
"L4338542",35.6843333,-82.6491801
"L4338597",40.085012,-76.305682
"L4339187",39.875185,-76.719855
"L4340101",32.915352,-96.727891
"L4344775",41.767016,-73.90712
"L4347105",34.952471,-82.454156
"L4355067",42.311078,-83.7639839
"L4355217",42.831321,-71.0107756
"L4376622",40.4180684,-111.848671
"L4376874",42.731285,-84.451986
"L4379534",43.8318025,-69.8991179
"L4382317",30.1509535,-97.219305
"L4383134",44.2757187,-69.8872519
"L4383184",34.1441143,-118.599515
"L4384240",53.47765,-113.592001
"L4395849",47.442583,-122.347608
"L4395887",25.937388,-97.51635
"L4398263",42.6980182,-73.7381315
"L4399504",40.675402,-73.964045
"L4400157",43.135837,-77.601958
"L4402352",38.385748,-107.864835
"L4402405",42.3508349,-71.1836111
"L4405966",38.877355,-77.367329
"L4406870",36.5878279,-121.9498622
"L4407228",30.097043,-81.738305
"L4409581",38.8548547,-90.2962366
"L4409588",35.718286,-86.981727
"L4411086",37.8019514,-122.1779144
"L4417764",34.754573,-92.323547
"L4421170",45.5724938,-73.2836754
"L4421591",46.9838536,-120.5317783
"L4421756",40.8622495,-84.5976834
"L4422188",40.6690062,-73.5555804
"L4424390",41.711167,-72.2208649
"L4424467",30.5134471,-81.7812341
"L4429956",42.0069982,-88.7137628
"L4433874",41.8835767,-87.7975792
"L4435498",37.3635744,-108.290863
"L4436563",39.132086,-76.831991
"L4445873",45.0115654,-76.5258805
"L4447726",43.4834919,-70.8238951
"L4452995",41.640899,-71.139161
"L4453117",42.944083,-76.434837
"L4454093",49.5166137,-108.8155675
"L4454874",38.1498809,-78.1614769
"L4455228",35.842643,-78.623088
"L4455755",45.4630408,-122.8659622
"L4455839",41.104967,-78.7311172
"L4456974",45.3453742,-71.7031288
"L4458776",45.373099,-63.226636
"L4460661",37.630669,-77.604596
"L4492617",30.2158452,-98.1905505
"L4505664",41.6525599,-74.7285979
"L451200",42.1971133,-73.3610344
"L454545",31.3772906,-96.902225
"L4549051",37.046351,-122.035911
"L4556287",30.2067127,-98.2076454
"L455886",40.096551,-75.242211
"L4565080",44.4954339,-67.9817712
"L4568804",44.8905151,-66.6701659
"L460198",42.82294,-80.29593
"L460224",43.46601,-80.50866
"L460229",49.35108,-117.68387
"L460230",50.7131184,-97.0526218
"L460250",42.61553,-81.60034
"L460254",49.2025978,-98.2280302
"L460262",53.83408,-122.81404
"L460265",44.0592793,-81.2092863
"L460266",43.6671,-79.50094
"L460289",37.961651,-87.390051
"L460325",40.807281,-81.956632
"L460354",42.921349,-73.8543
"L460367",41.719702,-80.144245
"L460401",42.094989,-79.253167
"L460418",36.4853189,-79.919445
"L460428",42.815036,-83.715242
"L460450",46.94142,-93.313472
"L460454",37.7765022,-86.4583396
"L460461",42.882323,-73.197828
"L460479",41.740492,-74.093503
"L460499",39.9883785,-86.1066449
"L460571",43.3599699,-70.8360236
"L4610203",43.336238,-76.5813133
"L4612378",39.864645,-77.404498
"L463508",36.773918,-76.056161
"L463615",43.697608,-79.32288
"L463823",39.992734,-105.249653
"L4639175",39.023283,-76.066075
"L463925",42.5282903,-92.3620284
"L464024",43.2032989,-79.2283344
"L464047",42.7703684,-76.7699504
"L464052",43.9001807,-78.9207441
"L464080",37.199309,-76.480355
"L464082",40.9150312,-81.502453
"L464141",45.0510468,-72.011718
"L464167",44.14614,-81.669224
"L464175",41.869801,-85.188344
"L464296",41.4335995,-81.0230011
"L464506",42.093666,-87.844264
"L464654",45.866226,-88.0387688
"L464727",39.533642,-119.951652
"L464754",42.7855865,-72.7697464
"L464781",40.626079,-105.047649
"L464796",44.1849737,-115.9749842
"L464955",47.8746196,-122.3058128
"L465025",41.6366827,-112.0833564
"L465159",43.232021,-75.0566894
"L465469",44.999346,-76.0874784
